YEAR,MO,DY,ALLSKY_SFC_SW_DWN,T2M,RH2M,WS10M,PRECTOTCORR
2022,6,1,3.53,30.41,76.12,3.37,2.8
2022,6,2,3.86,31.09,70.52,4.14,3.87
2022,6,3,3.71,30.19,78.42,4.85,7.52
2022,6,4,5.24,30.97,74.24,5.77,0.09
2022,6,5,5.26,31.22,72.04,5.71,0.06
2022,6,6,5.01,31.24,69.53,5.66,0.17
2022,6,7,5.62,31.74,70.82,5.44,0.72
2022,6,8,4.71,30.49,78.67,5.3,0.92
2022,6,9,4.17,31.21,76.58,5.33,8.5
2022,6,10,4.14,30.27,76.5,5.29,6.34
2022,6,11,2.94,30.28,77.02,5.65,2.67
2022,6,12,4.8,30.62,77.5,5.19,0.02
2022,6,13,5.65,31.62,72.3,6.16,0
2022,6,14,5.26,30.43,79.99,6.84,9.89
2022,6,15,3.33,30.05,79.74,5.95,3.95
2022,6,16,4.22,29.52,81.05,6.52,0.5
2022,6,17,3.98,29.11,82.98,6.8,7.64
2022,6,18,2.37,28.68,84.87,6.69,16.65
2022,6,19,4.37,28.71,82.91,6.15,10.38
2022,6,20,3.86,28.3,84.54,6.07,3.39
2022,6,21,5.03,28.45,83.72,3.72,3.05
2022,6,22,3.22,28.03,83.31,3.2,4.1
2022,6,23,4.85,28.94,77.6,2.91,4.62
2022,6,24,4.08,28.85,80.83,4,8.13
2022,6,25,4.32,29.32,78.63,4.51,4.41
2022,6,26,5.54,29.11,79.29,4.22,3.94
2022,6,27,6,29.52,78.32,4.03,1.05
2022,6,28,5.72,29.41,79.2,4.02,0.81
2022,6,29,4.67,29.39,81.61,3.92,2.83
2022,6,30,3.41,29.21,82.2,2.86,5.24
2022,7,1,3.67,29.2,84.72,3.1,4.44
2022,7,2,4.4,28.76,86.3,1.94,23.11
2022,7,3,3.87,28.53,86.99,2.84,13.93
2022,7,4,5.53,29.11,82.89,2.39,1.83
2022,7,5,5.37,29.29,81.24,3.06,2.04
2022,7,6,4.07,28.48,87.88,3.78,5.13
2022,7,7,5.84,28.81,82.48,3.48,4.35
2022,7,8,5.24,28.75,83.98,4.03,2.75
2022,7,9,5.68,28.84,81.72,4.55,3.22
2022,7,10,5.13,28.96,83.14,4.49,8.6
2022,7,11,5.04,28.79,83.36,5.69,8.3
2022,7,12,5.29,29.24,82.93,6.24,8.11
2022,7,13,5.02,29.34,83.9,6.47,8.89
2022,7,14,4.83,28.55,85.56,5.78,10.6
2022,7,15,5.47,29.16,82.68,5.57,8.3
2022,7,16,4.99,29.34,83.35,5.45,8.83
2022,7,17,5.4,29.31,84.02,6.23,9.12
2022,7,18,5.28,29.3,80.02,5.25,2.74
2022,7,19,5.2,29.16,82.22,4.64,4.1
2022,7,20,5.02,29.73,79.91,4.32,2.46
2022,7,21,4.16,29.73,81.51,3.03,3.87
2022,7,22,4.7,28.69,86.86,2.61,7.07
2022,7,23,3.36,28.62,85.15,3.99,11.66
2022,7,24,2.42,28.04,87.12,4.3,24.28
2022,7,25,3.64,27.89,86.18,4.33,16.4
2022,7,26,4.72,28.19,82.53,3.12,3.21
2022,7,27,5.45,28.42,82.78,2.75,1.52
2022,7,28,5.49,28.53,83.56,1.86,2.85
2022,7,29,5.77,29.16,82.86,2.56,3.66
2022,7,30,6.11,28.89,87.25,3.5,7.63
2022,7,31,4.25,28.63,89.94,3.73,3.47
2022,8,1,3.27,28.83,88.78,3.05,5.38
2022,8,2,3.59,29.54,84.44,2.24,3.28
2022,8,3,2.65,28.56,88.17,2.28,17.91
2022,8,4,4.92,28.98,83.41,2.34,3.63
2022,8,5,4.52,29.13,86.54,2.83,2.81
2022,8,6,4.02,28.78,86.3,2.34,8.37
2022,8,7,5.46,29.17,85.96,3.62,6.26
2022,8,8,3.8,28.39,87.02,5.22,13.99
2022,8,9,4.05,28.06,89.06,6.26,14.62
2022,8,10,2.87,27.8,91.67,5.46,29.03
2022,8,11,3.43,27.65,88.94,2.66,32.36
2022,8,12,5.16,28.68,83.71,1.81,5.16
2022,8,13,5.13,28.98,85.15,3.25,6.26
2022,8,14,1.69,27.74,91.01,7.36,30.42
2022,8,15,3.28,27.82,88.9,6.47,8.43
2022,8,16,6.03,28.85,84.24,3,1.62
2022,8,17,6,28.96,86,2.69,0.27
2022,8,18,4.78,28.56,89.28,3.28,11.45
2022,8,19,2.22,28.25,89.31,5.77,48.32
2022,8,20,2.93,27.59,89.84,7.77,12.59
2022,8,21,4.7,28.45,86.8,3.93,2.93
2022,8,22,5.74,28.93,84.84,2.04,1.19
2022,8,23,3.34,28.24,87.61,1.69,21.75
2022,8,24,3.25,28.05,87.96,3.8,25.44
2022,8,25,5.15,28.33,86.47,3.81,4.37
2022,8,26,5.53,28.13,86.05,3.17,0.09
2022,8,27,4.09,27.96,90.28,4.41,5.85
2022,8,28,4.05,27.98,89.39,4.55,3.27
2022,8,29,5.73,28.41,86.32,3.08,2.27
2022,8,30,6.38,28.66,85.1,2.14,0.35
2022,8,31,5.84,28.54,87.65,2.99,4.69
2022,9,1,5.22,28.04,89.85,3.15,1.99
2022,9,2,5.77,28.23,88.5,3.02,4.2
2022,9,3,4.77,28.73,87.82,3.65,5.33
2022,9,4,4.41,28.62,89.79,3.02,4.24
2022,9,5,4.3,28.56,88.35,2.39,4.58
2022,9,6,3.82,28.65,87.21,1.49,13.39
2022,9,7,5.46,28.19,89.25,2.19,3.06
2022,9,8,5.97,28.74,87.21,2.69,1.72
2022,9,9,4.49,27.92,90.23,2.88,3.59
2022,9,10,4.17,27.39,93.05,3.76,8.04
2022,9,11,2.65,27.21,94.78,4.79,36.49
2022,9,12,1,27.61,94.52,4.91,59.6
2022,9,13,1.41,27.66,93.67,5.33,17.37
2022,9,14,2.58,27.2,94.17,4.54,8.66
2022,9,15,2.73,27.66,90.81,2.48,9.98
2022,9,16,4.06,27.81,90.7,2.79,5.68
2022,9,17,2.58,27.64,91.07,2.88,8.72
2022,9,18,4.97,27.98,88.9,1.6,1.98
2022,9,19,4.03,27.94,90.09,3.26,5.38
2022,9,20,3.69,27.69,91.49,5.12,7.13
2022,9,21,4.45,27.87,89.16,4.12,5.6
2022,9,22,4.86,28,88.1,3.46,2.22
2022,9,23,4.68,27.89,88.76,3.56,3.81
2022,9,24,4.98,27.8,88,2.92,2.28
2022,9,25,4.59,27.48,88.63,2.12,0.25
2022,9,26,4.66,27.96,84.49,1.7,0.27
2022,9,27,4.8,27.83,84.25,1.18,8.29
2022,9,28,4.18,28.21,85.33,1.35,7.24
2022,9,29,5.06,28.42,85.06,1.3,3.95
2022,9,30,4.69,28.29,83.39,1.85,0.11
2022,10,1,4.09,28.3,85.26,1.52,8.49
2022,10,2,2.57,26.67,94.12,2.11,14.27
2022,10,3,2.66,27.26,90.9,2.78,19.89
2022,10,4,4.36,27.43,92.85,3.83,14.23
2022,10,5,4.21,27.51,90.69,3.2,15.85
2022,10,6,4.24,27.1,89.38,2.91,6.68
2022,10,7,5.02,27.04,88.45,1.77,1.23
2022,10,8,5.69,27.55,84.97,1.58,0.57
2022,10,9,5.31,26.82,91.04,2.28,2.87
2022,10,10,5.23,26.55,91.15,2.25,1.52
2022,10,11,4.59,26.8,91.57,3.02,6.4
2022,10,12,4.46,27.05,90.07,2.26,14.82
2022,10,13,4.99,26.71,88.62,1.73,12.25
2022,10,14,4.43,27.53,82.61,0.91,2.3
2022,10,15,5.44,27.18,86.38,1.98,0.59
2022,10,16,5.43,26.11,84.36,2.56,0.03
2022,10,17,5.49,26.2,83.47,2.33,0.43
2022,10,18,4.95,26.65,82.68,2.2,0.15
2022,10,19,3.57,25.82,85.7,2.53,1.49
2022,10,20,4.96,25.05,85.67,3.5,0.24
2022,10,21,5,24.55,84.84,3.4,0
2022,10,22,5.45,25.41,84.11,3.62,0
2022,10,23,2.9,24.72,89.58,3.32,3.34
2022,10,24,0.82,23.47,93.62,6.84,9.17
2022,10,25,5.05,25.14,83.89,2.68,1.35
2022,10,26,5.07,25.95,77.41,1.71,0.21
2022,10,27,4.38,25.44,75.79,1.77,0
2022,10,28,4.13,23.75,79.18,2.44,0
2022,10,29,4.85,23.02,76.85,2.39,0
2022,10,30,5.18,23.54,82.22,2.34,0.01
2022,10,31,5.04,24.12,80.7,2.26,0.04
2022,11,1,5.15,24.45,83.45,2.45,0
2022,11,2,5.01,24.37,81.19,2.82,0
2022,11,3,3.59,23.15,77.01,2.48,0
2022,11,4,4.43,23.39,72.83,1.79,0
2022,11,5,4.25,24.34,73.02,1.44,0
2022,11,6,4.42,23.98,74.28,1.53,0
2022,11,7,4.12,23.39,76.41,1.8,0.02
2022,11,8,3.8,23.25,79.04,1.94,0
2022,11,9,4.08,23.32,79.01,2.21,0
2022,11,10,4.21,23.44,77.32,2.17,0
2022,11,11,4.44,22.41,78.55,2.32,0
2022,11,12,4,22.01,81.38,2.78,0
2022,11,13,3.99,20.56,74.15,2.8,0.01
2022,11,14,4.09,19.78,71.35,2.69,0
2022,11,15,4.48,19.72,72.5,2.55,0
2022,11,16,4.43,19.73,76.36,2.54,0
2022,11,17,4.17,20.59,77.93,2.81,0
2022,11,18,3.67,19.79,80.31,3.5,0
2022,11,19,3.95,18.69,77.44,3.49,0
2022,11,20,3.88,19.93,78.48,3.15,0
2022,11,21,4.34,19.55,75.29,3.15,0
2022,11,22,4.18,19.05,76.75,2.95,0
2022,11,23,3.96,18.81,79.78,2.99,0
2022,11,24,3.93,18.34,74.53,3.02,0
2022,11,25,4.1,17.95,77.68,3.32,0.08
2022,11,26,4.22,18.42,77.13,2.73,0
2022,11,27,4.17,18.99,75.39,2.2,0
2022,11,28,4.09,19.62,80.06,2.34,0
2022,11,29,3.46,20.75,78.07,2.48,0
2022,11,30,3.97,20.94,78.14,2.96,0
2022,12,1,4.23,19.75,76.74,3.3,0
2022,12,2,4.05,18.28,73.71,3.11,0
2022,12,3,3.54,17.39,72.73,2.94,0
2022,12,4,3.81,17.65,75.9,3.05,0
2022,12,5,3.84,17.53,76.78,3.05,0
2022,12,6,3.83,17.22,78.84,3.25,0
2022,12,7,3.42,16.66,77.13,2.99,0
2022,12,8,3.12,16.62,75.44,3.16,0
2022,12,9,3.71,17.56,76.36,2.51,0
2022,12,10,3.15,18.53,72.9,2.7,0
2022,12,11,3.82,18.77,73.73,2.59,0
2022,12,12,3.49,19.22,70.91,2.17,0
2022,12,13,3.26,20.02,70.55,2.17,0
2022,12,14,3.52,19.47,71.19,2.82,0
2022,12,15,3.63,18.43,66.66,2.5,0
2022,12,16,4.19,17.26,66.65,2.92,0
2022,12,17,3.99,16.21,69.01,3.02,0
2022,12,18,2.9,16.26,76.01,2.96,0
2022,12,19,3.16,17.75,81.18,2.9,0
2022,12,20,2.95,17.72,75.56,2.58,0
2022,12,21,2.93,17.32,71.79,2.71,0
2022,12,22,2.76,17.15,72.34,2.41,0
2022,12,23,3.67,18.56,62.34,2.12,0
2022,12,24,3.81,19.54,62.79,1.71,0
2022,12,25,3.52,19.64,77.64,2.51,0
2022,12,26,3.63,21.06,76.37,2.27,0
2022,12,27,3.18,21.94,74.98,2.49,0.01
2022,12,28,2.35,19.82,71.8,2.86,0
2022,12,29,3.3,17.01,64.3,2.4,0
2022,12,30,3.27,17.01,59.75,2.18,0
2022,12,31,3.02,19.01,57.84,1.15,0
2023,1,1,2.39,18.4,72.31,1.94,0.02
2023,1,2,2.41,17.99,73.74,2.39,0
2023,1,3,2.16,16.9,70.1,2.93,0
2023,1,4,2.31,15.67,67.75,3.46,0
2023,1,5,2.87,15.51,69.21,3.74,0
2023,1,6,3.92,14.83,64.64,3.97,0
2023,1,7,3.76,14.73,66.05,3.76,0
2023,1,8,3.4,15.46,63.29,3.37,0
2023,1,9,3.76,16.38,63.24,3.26,0
2023,1,10,4.34,16.6,60.65,3.27,0
2023,1,11,3.75,16,60.69,3.1,0
2023,1,12,3.92,17.09,56.96,2.33,0
2023,1,13,3.35,19.29,64.24,1.8,0
2023,1,14,2.57,20.47,70.42,2.17,0
2023,1,15,2.58,20.02,67,2.35,0
2023,1,16,2.73,18.65,68.77,2.56,0
2023,1,17,2.38,18.49,67.99,2.24,0
2023,1,18,1.91,17.91,71.71,2.26,0.1
2023,1,19,2.23,17.74,66.17,2.7,0
2023,1,20,3.21,17.94,55.57,2.23,0
2023,1,21,3.09,19.82,55.59,1.88,0
2023,1,22,2.86,20.54,65.72,2.12,0
2023,1,23,2.75,21.13,64.68,2.6,0
2023,1,24,2.57,22.18,62.45,1.88,0
2023,1,25,2.93,22.42,61.35,1.83,0
2023,1,26,3.45,22.42,66.03,2.31,0
2023,1,27,3.76,22.43,63.53,3.13,0
2023,1,28,3.88,21.79,63.56,3.19,0
2023,1,29,4.39,20.95,50.36,3.18,0
2023,1,30,4.37,21.18,50.33,2.6,0
2023,1,31,3.15,20.79,47.31,3.43,0
2023,2,1,3.13,21.43,56.03,4.05,0
2023,2,2,4.95,19.19,46.01,3.7,0
2023,2,3,4.68,18.37,45.73,3.77,0
2023,2,4,4.65,19.1,46.65,3.06,0
2023,2,5,4.91,20.68,46.14,2.56,0
2023,2,6,4.79,21.24,49.86,2.69,0
2023,2,7,4.56,22.22,62.63,2.95,0
2023,2,8,4.47,22.83,59.2,3.16,0
2023,2,9,4.09,22.68,47.72,1.96,0
2023,2,10,4.49,21.93,46.13,2.34,0
2023,2,11,4.47,23.73,61.68,3.36,0
2023,2,12,4.91,23.51,55.19,3.36,0
2023,2,13,5.75,20.88,31.74,3.39,0
2023,2,14,5.66,21.22,30.54,2.12,0
2023,2,15,5,21.01,36.48,1.91,0
2023,2,16,4.83,22.37,42.73,1.24,0.01
2023,2,17,3.31,22.7,53.22,1.67,0.09
2023,2,18,2.75,23.08,67.36,2.01,0.66
2023,2,19,3.69,23.83,66.73,2.23,0.03
2023,2,20,4,24.74,66.51,2.89,0
2023,2,21,3.93,25.7,69.55,3.33,0
2023,2,22,4.82,26.35,67.67,4.51,0
2023,2,23,5.14,26.33,59.96,2.48,0
2023,2,24,4.42,26.69,61.93,2.57,0
2023,2,25,4.18,26.36,37.95,1.92,0
2023,2,26,4.82,26.01,37.69,1.84,0
2023,2,27,4.9,26.08,55.23,2.31,0.02
2023,2,28,5.21,26.07,50.92,2.39,0
2023,3,1,5.26,26.78,52.95,1.97,0
2023,3,2,5.22,27.03,42.92,2.62,0
2023,3,3,5.51,27.12,31.64,2.86,0
2023,3,4,4.93,27.45,36.28,3.14,0
2023,3,5,5.42,27.48,35.72,3.4,0
2023,3,6,5.68,27.79,34.64,2.77,0
2023,3,7,5.51,28.21,39.06,2.21,0
2023,3,8,4.28,28.61,40.24,1.72,0
2023,3,9,4.21,27.55,35.3,2.22,0
2023,3,10,2.76,27.37,38.28,1.99,0
2023,3,11,3.65,28.06,47.02,1.92,0.67
2023,3,12,5.1,28.68,43.74,1.93,0
2023,3,13,4.98,29.21,39.6,1.88,0
2023,3,14,3.79,28.59,55.63,4.13,0
2023,3,15,3.55,28.85,52.36,3.38,0.01
2023,3,16,3.64,26.54,68.17,3.88,5.27
2023,3,17,1.97,25.9,68.67,2.75,2.64
2023,3,18,2.76,26.54,62.48,2.42,3.42
2023,3,19,2.47,23.69,82.78,3.59,10.99
2023,3,20,4.28,25.3,67.46,4.16,2.39
2023,3,21,4.79,26.55,64.54,2.8,2.54
2023,3,22,5.64,26.55,58.93,2.51,2.68
2023,3,23,4.9,27.44,53.57,2.11,0.41
2023,3,24,5.26,27.57,59.65,2.19,0.01
2023,3,25,5.08,28.84,63.2,3.21,0.03
2023,3,26,5.2,29.21,64.9,3.74,1.43
2023,3,27,4.05,28.79,64.14,2.91,5.19
2023,3,28,5.57,29.48,60.21,2.34,1.01
2023,3,29,5.12,29.54,62.75,4.04,0.19
2023,3,30,5.11,29.36,66.89,4.08,5.02
2023,3,31,2.45,27.8,72.6,3.13,10.33
2023,4,1,2.89,25.88,79.27,2.37,11.03
2023,4,2,6.21,27.55,63.78,2.93,0.41
2023,4,3,6.35,29.01,56.69,3.27,0.08
2023,4,4,6.23,29.86,60.08,3.38,0.02
2023,4,5,5.9,30.51,55.62,3.62,0.04
2023,4,6,6.63,30.3,38.98,2.28,0
2023,4,7,6.52,30.39,40.85,2.43,0
2023,4,8,6.16,30.35,46.04,2.5,0
2023,4,9,6.1,30.91,44.73,2.71,0
2023,4,10,5.86,31.57,43.96,2.2,0
2023,4,11,6.08,31.86,39.06,2.54,0
2023,4,12,7.15,31.06,29.79,3.08,0
2023,4,13,7.2,32.06,29.45,3.19,0
2023,4,14,6.51,33.68,39.97,2.53,0
2023,4,15,5.46,33.89,46.84,1.92,0
2023,4,16,5.31,33.69,50.02,1.96,0
2023,4,17,5.8,33.8,54.29,3.9,0
2023,4,18,5.5,34.03,55.48,3.29,0
2023,4,19,5.78,34.6,52.01,3.27,0
2023,4,20,6.21,34.94,46.14,3.26,0
2023,4,21,4.11,34.48,40.95,4.05,0
2023,4,22,5.51,33.56,33,2.91,0.09
2023,4,23,3.89,31.81,45.09,2.22,1.35
2023,4,24,4.1,30.89,53.22,3.29,4.36
2023,4,25,6.29,30.79,53.59,2.14,1.23
2023,4,26,6.04,32,51.67,2.72,0.06
2023,4,27,5.33,32.44,52.6,2.96,2.77
2023,4,28,5.42,30.21,65.53,3.12,19.49
2023,4,29,5.48,31.53,60.61,3.11,0.6
2023,4,30,4.25,31.84,59.51,1.94,12.66
2023,5,1,3.58,28.34,63.54,2.62,1.45
2023,5,2,6.98,30.49,54.99,2.8,0.18
2023,5,3,4.79,30.43,62.15,4.11,4.33
2023,5,4,4.29,30.04,62.8,4.17,5.24
2023,5,5,5.88,30.9,61.84,3.11,1.1
2023,5,6,5.17,31.99,60.61,2.88,0.16
2023,5,7,6.81,32.54,57.17,3.05,0.15
2023,5,8,6.62,33.5,55.68,3.32,0
2023,5,9,5.45,33.83,49.92,3.51,0
2023,5,10,5.91,33.99,54.75,4.27,0.02
2023,5,11,6.18,33.36,57.21,3.82,0.49
2023,5,12,4.46,32.69,55.56,2.46,0
2023,5,13,4.08,32.77,56.22,3.49,0.3
2023,5,14,5.42,33.3,47.16,5.19,0.02
2023,5,15,6.15,32.43,51.6,4.23,8.11
2023,5,16,5.32,32.46,66.86,4.74,7.64
2023,5,17,6.32,32.57,64.99,5.78,2.84
2023,5,18,5.11,31.45,70.8,5.28,9.63
2023,5,19,5.77,31.93,71.09,4.89,10.43
2023,5,20,6.34,32.67,62.08,4.59,2.13
2023,5,21,5.53,32.34,65.52,5.39,0.23
2023,5,22,6.37,31.88,67.23,5.71,0.03
2023,5,23,6.1,32.23,67.13,3.66,3.32
2023,5,24,4.89,32.02,65.4,2.77,3.22
2023,5,25,6.11,30.98,73.21,3.46,11.34
2023,5,26,5.51,31.52,67.97,3.33,12.29
2023,5,27,5.68,31.78,63.13,2.26,6.56
2023,5,28,6.56,31.4,59.45,1.58,2.35
2023,5,29,6.6,32.07,60.39,2.04,2.2
2023,5,30,6.08,33.08,59.38,2.87,0.07
2023,5,31,6.17,33.7,59.68,2.89,0.06
2023,6,1,5.55,33.27,60.42,2.78,0.01
2023,6,2,5.52,33.91,59.04,3.31,0.12
2023,6,3,5.96,33.31,61.74,4.13,0.24
2023,6,4,6.12,33.45,61.29,3.78,0.06
2023,6,5,6.63,33.65,60.35,3.45,0
2023,6,6,5.81,34.26,56.56,3.36,0
2023,6,7,5.09,34.34,56.34,3.27,0.01
2023,6,8,3.08,34.02,57.66,3.69,0.03
2023,6,9,3.5,33.04,62.74,5.48,0.82
2023,6,10,3.77,32.25,63.7,4.37,8.3
2023,6,11,5.54,33.85,61.49,3.72,1.52
2023,6,12,3.98,32.47,67.44,4.82,4.08
2023,6,13,5.9,33.32,66.47,3.47,6.12
2023,6,14,5.97,33.46,66.09,5.97,0.94
2023,6,15,5.74,35.3,57.56,6.38,0.36
2023,6,16,5.17,34.54,61.22,5.39,1.05
2023,6,17,4.73,33.52,65.21,6.15,2.88
2023,6,18,2.95,32.46,68.38,6.05,2.66
2023,6,19,1.79,30.15,80.59,4.86,10.31
2023,6,20,4.7,30.16,78.37,4.68,0.36
2023,6,21,4.88,29.43,84.18,4.01,4.71
2023,6,22,3.54,30.35,75.1,4.05,2.92
2023,6,23,4.89,30.7,73.61,2.8,6.69
2023,6,24,3.57,30.34,76.86,3.24,9.91
2023,6,25,4.02,29.88,77.83,5.66,10.15
2023,6,26,2.66,28.35,85.51,3.22,23.06
2023,6,27,2.65,28.65,85.04,4.99,64.23
2023,6,28,1.22,28.62,87.11,5.56,23.77
2023,6,29,2.18,28.16,90.99,4.33,27.61
2023,6,30,4.99,28.95,88.5,4.01,6.81
2023,7,1,4.28,29.74,83.65,2.88,4.66
2023,7,2,5.64,30.01,84.26,3.85,2.68
2023,7,3,5.54,29.26,87.55,2.96,9.42
2023,7,4,6.14,29.83,83.33,2.64,2.56
2023,7,5,4.79,29.77,84.41,3.32,9.04
2023,7,6,3.67,29.51,83.35,5.14,14.03
2023,7,7,4.64,28.9,88.37,4.28,15.69
2023,7,8,5.16,29.73,83.75,3.33,5.76
2023,7,9,5.82,29.62,82.48,3.77,1.39
2023,7,10,3.79,30.29,80.67,3.83,0.76
2023,7,11,5.15,29.83,78.79,4.84,0.37
2023,7,12,4.67,29,81.96,3.89,2.37
2023,7,13,5,29.14,84.01,2.71,1.32
2023,7,14,3.74,29.07,85.68,3.51,12.61
2023,7,15,4.73,29.58,82.9,1.9,14.55
2023,7,16,4.57,29.21,83.62,3.89,9.8
2023,7,17,4.38,29.39,84.32,2.93,5.74
2023,7,18,5.31,29.06,85.97,4.24,9.69
2023,7,19,5.12,29.42,84.23,4.73,4.7
2023,7,20,5.51,29.71,84.8,5.05,3.2
2023,7,21,3.37,29.25,88.19,4.37,8.06
2023,7,22,3.68,29.16,87.5,5.16,12.41
2023,7,23,5.59,29.36,85.75,4.74,7.09
2023,7,24,5.37,29.64,83.3,4,3.06
2023,7,25,4.22,29.73,83.61,4.37,4.94
2023,7,26,4.95,29.53,84.96,5.73,12.89
2023,7,27,5.2,29.57,84.1,5.37,6.72
2023,7,28,4.83,29.68,85.27,4.33,11.91
2023,7,29,3.73,30.27,84.99,3.13,6.63
2023,7,30,5.15,30.55,83.21,2.19,4.28
2023,7,31,5.01,30.32,83.94,1.49,18.47
2023,8,1,4.21,30.15,86.98,2.7,40.07
2023,8,2,3.17,29.23,88.67,6.14,40.71
2023,8,3,4.69,29.31,84.68,6.27,0.09
2023,8,4,4.04,28.91,83.65,5.05,0.76
2023,8,5,3.03,29.18,83.97,4.92,5.12
2023,8,6,1.63,29.14,85.42,5.91,2.4
2023,8,7,1.26,27.89,90.29,5.76,18.83
2023,8,8,3.03,28.35,85.23,5.05,11.7
2023,8,9,4.09,28.98,84.71,3.57,6.56
2023,8,10,3.38,29.51,81.35,1.72,3.72
2023,8,11,4.37,29.32,82.85,2.52,7.44
2023,8,12,3.32,27.62,89.22,3.58,17.61
2023,8,13,2.73,28.23,87.94,2.4,7.6
2023,8,14,4.27,29.11,83.23,1.7,2.04
2023,8,15,4.7,28.78,86.41,1.89,3.13
2023,8,16,4.44,29.02,86.65,2.17,8.67
2023,8,17,3.68,28.46,90.8,2.4,27.58
2023,8,18,4.37,28.63,86.79,4.15,9.09
2023,8,19,5.09,28.91,86.78,4.34,2.95
2023,8,20,5.49,28.75,85.13,3.82,1.05
2023,8,21,5.36,28.63,85.97,3.32,1.22
2023,8,22,3.85,28.57,90.93,4.1,5.34
2023,8,23,2.96,28.76,89.93,2.98,17.58
2023,8,24,3.39,28.12,92.19,2.88,18.49
2023,8,25,1.27,27.67,91.42,3.58,20.97
2023,8,26,2.6,28.35,87.97,4.28,13.51
2023,8,27,4.99,28.75,86.92,3.5,1.13
2023,8,28,4.87,29.34,81.28,3.16,0.06
2023,8,29,4.88,29.29,80.49,2.18,4.07
2023,8,30,4.65,29.73,78.69,2.03,0.14
2023,8,31,4.26,30.03,79.18,1.31,2.84
2023,9,1,4.52,29.1,86.34,2.46,4.16
2023,9,2,3.78,29.72,84.56,1.41,5.11
2023,9,3,4.42,29.05,87.63,1.88,11.17
2023,9,4,2.62,27.8,91.97,3.09,28.24
2023,9,5,3.59,28.22,90.65,3.33,14.77
2023,9,6,5.07,28.27,91.57,3.21,11.51
2023,9,7,2.97,28.37,91.92,3.26,15.75
2023,9,8,2.35,27.7,92.66,3.35,18.93
2023,9,9,5.33,28.35,88.18,2.74,6.84
2023,9,10,5.25,28.7,87.57,2.84,0.03
2023,9,11,5,28.47,88.24,1.86,0.96
2023,9,12,3.94,29.2,84.71,1.13,7.95
2023,9,13,4.77,28.41,89.48,4.21,5.53
2023,9,14,2.37,28.12,92.46,5.66,17.61
2023,9,15,3.26,27.99,93,3.69,9.27
2023,9,16,4.92,29.02,85.01,1.23,2.59
2023,9,17,6,29.13,85.61,1.95,1.7
2023,9,18,3.53,28.49,89.07,1.98,6.43
2023,9,19,3.76,28.15,89.6,2.51,9.96
2023,9,20,2.16,27.52,92.69,3.53,14.5
2023,9,21,1.69,27.81,92.23,5.66,20.39
2023,9,22,1.89,27.74,92.51,4.62,17.28
2023,9,23,3.53,27.9,90.99,3.97,7.48
2023,9,24,2.55,27.78,91.18,2.51,12.81
2023,9,25,4.05,27.76,90.46,2.16,3.23
2023,9,26,4.98,28.34,87.11,1.8,1.74
2023,9,27,5.41,28.64,85.85,1.44,0.05
2023,9,28,4.98,28.49,88.85,1.89,1.25
2023,9,29,1.43,28.4,90.82,2.82,5.16
2023,9,30,2,27.23,94.6,4.98,55.93
2023,10,1,3.52,27.62,91.91,5.04,18.29
2023,10,2,2.47,27.98,89.99,3.39,9.68
2023,10,3,1.76,27.17,92.06,3.56,45.23
2023,10,4,1.4,27.58,93.84,5.83,18.05
2023,10,5,2.35,27.27,92.8,5.28,18.61
2023,10,6,3.52,27.6,90.08,3.47,5.69
2023,10,7,4.12,28.32,87.15,1.65,2.83
2023,10,8,4.74,28.53,86.51,1.99,0.61
2023,10,9,4.32,28.33,83.66,2.37,0.06
2023,10,10,4.89,28.59,81.31,1.96,0
2023,10,11,4.69,28.49,78.77,1.76,0
2023,10,12,4.93,28.26,75.89,1.71,0
2023,10,13,5.19,27.79,68.83,1.59,0
2023,10,14,4.87,26.95,73.54,2.02,0
2023,10,15,5.04,25.63,76.88,2.08,0
2023,10,16,4.8,26.57,76.33,1.68,0
2023,10,17,4.49,27.12,73.63,0.99,0
2023,10,18,4.27,26,83.92,2.21,0
2023,10,19,4.78,25.37,83.7,2.37,0
2023,10,20,5.08,24.57,83.23,2.56,0
2023,10,21,5.32,23.84,83.34,2.9,0
2023,10,22,4.16,24.56,82.7,2.45,0
2023,10,23,3.01,25.25,87.73,2.28,11.57
2023,10,24,3.36,25.4,88.58,3.68,3.28
2023,10,25,4.76,25.33,88.59,2.7,0.62
2023,10,26,4.59,25.49,81.3,2.12,0.03
2023,10,27,3.23,24.99,81.36,1.93,0.03
2023,10,28,3.99,24.08,78.23,2.26,0.01
2023,10,29,4.2,23.06,76.02,2.42,0
2023,10,30,4.61,23.61,76.37,2.21,0
2023,10,31,4.81,24.23,76.64,1.95,0.01
2023,11,1,5.07,24.52,80.74,2.4,0.71
2023,11,2,4.85,25.11,80.85,2.11,0
2023,11,3,4.24,25.71,79.33,1.69,2.97
2023,11,4,3.29,26.03,79.33,1.33,1.97
2023,11,5,3.33,25.17,84.5,2.18,0.21
2023,11,6,3.7,23.38,78.45,2.63,0
2023,11,7,3.73,22.53,75.08,2.18,0
2023,11,8,4.02,21.78,74.54,2.23,0
2023,11,9,4,21.85,71.95,2.14,0
2023,11,10,3.81,22.11,76.65,2.14,0
2023,11,11,3.79,22.36,81.35,2.32,0
2023,11,12,3.97,22.35,84.41,2.69,0
2023,11,13,4.24,22.02,85.04,3.03,0
